task,pool_size,actual_pool_size,repeat,gold_count,top1_accuracy,recall@3,recall@5,recall@10,mrr,ndcg@10
fix-erlang-ssh-cve,1000,1000,3,6,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.7409096387260824
fix-visual-stability,1000,1000,3,3,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.46927872602275644
flink-query,1000,1000,3,2,0.0,0.0,0.0,0.0,0.0,0.0
flood-risk-analysis,1000,1000,3,3,1.0,1.0,1.0,1.0,1.0,1.0
gh-repo-analytics,1000,1000,3,1,1.0,1.0,1.0,1.0,1.0,1.0
glm-lake-mendota,1000,1000,3,3,1.0,1.0,1.0,1.0,1.0,1.0
gravitational-wave-detection,1000,1000,3,2,1.0,1.0,1.0,1.0,1.0,1.0
grid-dispatch-operator,1000,1000,3,3,1.0,1.0,1.0,1.0,1.0,1.0
hvac-control,1000,1000,3,5,1.0,0.2,0.2,0.2,1.0,0.3391602052736161
invoice-fraud-detection,1000,1000,3,3,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.7928654229965442
jax-computing-basics,1000,1000,3,1,1.0,1.0,1.0,1.0,1.0,1.0
jpg-ocr-stat,1000,1000,3,5,1.0,0.2,0.2,0.2,1.0,0.3391602052736161
lab-unit-harmonization,1000,1000,3,1,1.0,1.0,1.0,1.0,1.0,1.0
lake-warming-attribution,1000,1000,3,4,0.0,0.25,0.25,0.25,0.5,0.24630238874073
latex-formula-extraction,1000,1000,3,2,1.0,0.5,0.5,1.0,1.0,0.8065735963827293
lean4-proof,1000,1000,3,2,1.0,1.0,1.0,1.0,1.0,1.0
manufacturing-codebook-normalization,1000,1000,3,1,1.0,1.0,1.0,1.0,1.0,1.0
manufacturing-equipment-maintenance,1000,1000,3,2,0.0,0.0,0.0,0.0,0.0,0.0
manufacturing-fjsp-optimization,1000,1000,3,1,0.0,1.0,1.0,1.0,0.5,0.6309297535714575
mario-coin-counting,1000,1000,3,3,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.23463936301137822
mars-clouds-clustering,1000,1000,3,3,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7653606369886217
mhc-layer-impl,1000,1000,3,3,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7653606369886217
multilingual-video-dubbing,1000,1000,3,6,0.0,0.16666666666666666,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.5557841073665668
offer-letter-generator,1000,1000,3,1,1.0,1.0,1.0,1.0,1.0,1.0
organize-messy-files,1000,1000,3,5,0.0,0.0,0.0,0.4,0.16666666666666666,0.23386470445736623
paper-anonymizer,1000,1000,3,2,1.0,1.0,1.0,1.0,1.0,0.9197207891481876
parallel-tfidf-search,1000,1000,3,3,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.46927872602275644
pddl-tpp-planning,1000,1000,3,1,1.0,1.0,1.0,1.0,1.0,1.0
pdf-excel-diff,1000,1000,3,2,0.0,0.5,0.5,0.5,0.3333333333333333,0.3065735963827292
pedestrian-traffic-counting,1000,1000,3,4,1.0,0.75,0.75,0.75,1.0,0.8318724637288826
pg-essay-to-audiobook,1000,1000,3,4,1.0,0.5,1.0,1.0,1.0,0.9047172294870751
powerlifting-coef-calc,1000,1000,3,3,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7039180890341347
pptx-reference-formatting,1000,1000,3,1,1.0,1.0,1.0,1.0,1.0,1.0
protein-expression-analysis,1000,1000,3,1,0.0,1.0,1.0,1.0,0.5,0.6309297535714575
python-scala-translation,1000,1000,3,6,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,0.9495662644168646
quantum-numerical-simulation,1000,1000,3,1,1.0,1.0,1.0,1.0,1.0,1.0
r2r-mpc-control,1000,1000,3,4,1.0,0.25,0.25,0.25,1.0,0.3903800499921017
react-performance-debugging,1000,1000,3,2,0.0,0.0,0.5,0.5,0.2,0.23719771276929622
reserves-at-risk-calc,1000,1000,3,1,0.0,0.0,0.0,0.0,0.0,0.0
sales-pivot-analysis,1000,1000,3,2,1.0,0.5,1.0,1.0,1.0,0.8772153153380493
scheduling-email-assistant,1000,1000,3,2,1.0,0.5,0.5,1.0,1.0,0.8065735963827293
sec-financial-report,1000,1000,3,2,1.0,1.0,1.0,1.0,1.0,1.0
seismic-phase-picking,1000,1000,3,4,1.0,0.5,0.75,0.75,1.0,0.8048099750039491
setup-fuzzing-py,1000,1000,3,3,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.46927872602275644
shock-analysis-demand,1000,1000,3,1,0.0,0.0,0.0,0.0,0.0,0.0
shock-analysis-supply,1000,1000,3,1,0.0,0.0,0.0,0.0,0.0,0.0
simpo-code-reproduction,1000,1000,3,2,1.0,0.5,0.5,0.5,1.0,0.6131471927654584
software-dependency-audit,1000,1000,3,3,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.9010126104210695
speaker-diarization-subtitles,1000,1000,3,4,1.0,0.75,0.75,1.0,1.0,0.9550236580992476
spring-boot-jakarta-migration,1000,1000,3,5,1.0,0.4,0.6,0.8,1.0,0.7972541056822071
suricata-custom-exfil,1000,1000,3,3,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.6713860725233041
syzkaller-ppdev-syzlang,1000,1000,3,3,1.0,1.0,1.0,1.0,1.0,1.0
taxonomy-tree-merge,1000,1000,3,1,1.0,1.0,1.0,1.0,1.0,1.0
threejs-structure-parser,1000,1000,3,2,1.0,1.0,1.0,1.0,1.0,1.0
threejs-to-obj,1000,1000,3,2,1.0,1.0,1.0,1.0,1.0,0.9197207891481876
travel-planning,1000,1000,3,6,1.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.43292617940918415
trend-anomaly-causal-inference,1000,1000,3,4,1.0,0.75,1.0,1.0,1.0,1.0
video-filler-word-remover,1000,1000,3,3,1.0,0.6666666666666666,1.0,1.0,1.0,0.9674679834891693
video-silence-remover,1000,1000,3,7,1.0,0.2857142857142857,0.2857142857142857,0.5714285714285714,1.0,0.632930743746618
video-tutorial-indexer,1000,1000,3,1,1.0,1.0,1.0,1.0,1.0,1.0
virtualhome-agent-planning,1000,1000,3,1,1.0,1.0,1.0,1.0,1.0,1.0
weighted-gdp-calc,1000,1000,3,1,0.0,1.0,1.0,1.0,0.5,0.6309297535714575
xlsx-recover-data,1000,1000,3,2,1.0,0.5,0.5,1.0,1.0,0.8175295903539445
3d-scan-calc,1000,1000,4,1,1.0,1.0,1.0,1.0,1.0,1.0
adaptive-cruise-control,1000,1000,4,5,1.0,0.6,0.8,0.8,1.0,0.8687949224876582
azure-bgp-oscillation-route-leak,1000,1000,4,1,0.0,1.0,1.0,1.0,0.5,0.6309297535714575
citation-check,1000,1000,4,1,1.0,1.0,1.0,1.0,1.0,1.0
civ6-adjacency-optimizer,1000,1000,4,4,1.0,0.75,0.75,0.75,1.0,0.8318724637288826
court-form-filling,1000,1000,4,1,0.0,1.0,1.0,1.0,0.3333333333333333,0.5
crystallographic-wyckoff-position-analysis,1000,1000,4,2,0.0,0.0,0.5,0.5,0.2,0.23719771276929622
dapt-intrusion-detection,1000,1000,4,2,1.0,0.5,1.0,1.0,1.0,0.8503449055347546
data-to-d3,1000,1000,4,1,1.0,1.0,1.0,1.0,1.0,1.0
dialogue-parser,1000,1000,4,1,1.0,1.0,1.0,1.0,1.0,1.0
dynamic-object-aware-egomotion,1000,1000,4,4,1.0,0.75,0.75,1.0,1.0,0.9709286432396583
earthquake-phase-association,1000,1000,4,4,1.0,0.75,0.75,0.75,1.0,0.8318724637288826
earthquake-plate-calculation,1000,1000,4,1,1.0,1.0,1.0,1.0,1.0,1.0
econ-detrending-correlation,1000,1000,4,1,0.0,0.0,1.0,1.0,0.25,0.43067655807339306
energy-ac-optimal-power-flow,1000,1000,4,3,1.0,1.0,1.0,1.0,1.0,1.0
energy-market-pricing,1000,1000,4,4,1.0,0.75,0.75,0.75,1.0,0.8318724637288826
enterprise-information-search,1000,1000,4,1,1.0,1.0,1.0,1.0,1.0,1.0
exceltable-in-ppt,1000,1000,4,2,0.0,0.5,0.5,0.5,0.5,0.38685280723454163
exoplanet-detection-period,1000,1000,4,5,1.0,0.6,0.8,0.8,1.0,0.8687949224876582
financial-modeling-qa,1000,1000,4,2,0.0,0.5,0.5,0.5,0.3333333333333333,0.3065735963827292
find-topk-similiar-chemicals,1000,1000,4,3,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7653606369886217
fix-build-agentops,1000,1000,4,4,0.0,0.0,0.25,0.25,0.25,0.16812753627111746
fix-build-google-auto,1000,1000,4,3,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8519590445170673
fix-druid-loophole-cve,1000,1000,4,2,0.0,0.0,0.0,0.0,0.0,0.0
fix-erlang-ssh-cve,1000,1000,4,6,1.0,0.3333333333333333,0.5,0.6666666666666666,1.0,0.6787553679106948
fix-visual-stability,1000,1000,4,3,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.46927872602275644
flink-query,1000,1000,4,2,0.0,0.0,0.0,0.0,0.0,0.0
flood-risk-analysis,1000,1000,4,3,1.0,1.0,1.0,1.0,1.0,1.0
gh-repo-analytics,1000,1000,4,1,1.0,1.0,1.0,1.0,1.0,1.0
glm-lake-mendota,1000,1000,4,3,1.0,1.0,1.0,1.0,1.0,1.0
gravitational-wave-detection,1000,1000,4,2,1.0,1.0,1.0,1.0,1.0,1.0
grid-dispatch-operator,1000,1000,4,3,1.0,1.0,1.0,1.0,1.0,1.0
hvac-control,1000,1000,4,5,1.0,0.2,0.2,0.6,1.0,0.5592067393987519
invoice-fraud-detection,1000,1000,4,3,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,0.8278123145308894
jax-computing-basics,1000,1000,4,1,1.0,1.0,1.0,1.0,1.0,1.0
jpg-ocr-stat,1000,1000,4,5,1.0,0.2,0.2,0.4,1.0,0.4412576003965278
lab-unit-harmonization,1000,1000,4,1,1.0,1.0,1.0,1.0,1.0,1.0
lake-warming-attribution,1000,1000,4,4,1.0,0.25,0.25,0.25,1.0,0.3903800499921017
latex-formula-extraction,1000,1000,4,2,0.0,0.5,1.0,1.0,0.5,0.6509209298071326
lean4-proof,1000,1000,4,2,1.0,1.0,1.0,1.0,1.0,1.0
manufacturing-codebook-normalization,1000,1000,4,1,1.0,1.0,1.0,1.0,1.0,1.0
manufacturing-equipment-maintenance,1000,1000,4,2,0.0,0.0,0.0,0.0,0.0,0.0
manufacturing-fjsp-optimization,1000,1000,4,1,1.0,1.0,1.0,1.0,1.0,1.0
mario-coin-counting,1000,1000,4,3,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.46927872602275644
mars-clouds-clustering,1000,1000,4,3,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7653606369886217
mhc-layer-impl,1000,1000,4,3,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7653606369886217
multilingual-video-dubbing,1000,1000,4,6,0.0,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.46469170414310873
offer-letter-generator,1000,1000,4,1,1.0,1.0,1.0,1.0,1.0,1.0
organize-messy-files,1000,1000,4,5,0.0,0.2,0.4,0.4,0.3333333333333333,0.30078518014914984
paper-anonymizer,1000,1000,4,2,1.0,1.0,1.0,1.0,1.0,0.9197207891481876
parallel-tfidf-search,1000,1000,4,3,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.46927872602275644
pddl-tpp-planning,1000,1000,4,1,1.0,1.0,1.0,1.0,1.0,1.0
pdf-excel-diff,1000,1000,4,2,0.0,0.0,0.0,0.5,0.14285714285714285,0.20438239758848611
pedestrian-traffic-counting,1000,1000,4,4,1.0,0.75,0.75,0.75,1.0,0.8318724637288826
pg-essay-to-audiobook,1000,1000,4,4,1.0,0.5,0.75,1.0,1.0,0.9267582364714126
powerlifting-coef-calc,1000,1000,4,3,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7653606369886217
pptx-reference-formatting,1000,1000,4,1,1.0,1.0,1.0,1.0,1.0,1.0
protein-expression-analysis,1000,1000,4,1,0.0,1.0,1.0,1.0,0.5,0.6309297535714575
python-scala-translation,1000,1000,4,6,1.0,0.5,0.8333333333333334,1.0,1.0,1.0000000000000002
quantum-numerical-simulation,1000,1000,4,1,1.0,1.0,1.0,1.0,1.0,1.0
r2r-mpc-control,1000,1000,4,4,0.0,0.25,0.25,0.25,0.5,0.24630238874073
react-performance-debugging,1000,1000,4,2,0.0,0.0,0.5,0.5,0.25,0.2640681225725909
reserves-at-risk-calc,1000,1000,4,1,0.0,0.0,0.0,0.0,0.0,0.0
sales-pivot-analysis,1000,1000,4,2,1.0,1.0,1.0,1.0,1.0,1.0
scheduling-email-assistant,1000,1000,4,2,0.0,0.5,0.5,0.5,0.3333333333333333,0.3065735963827292
sec-financial-report,1000,1000,4,2,1.0,0.5,1.0,1.0,1.0,0.8772153153380493
seismic-phase-picking,1000,1000,4,4,1.0,0.75,0.75,0.75,1.0,0.8318724637288826
setup-fuzzing-py,1000,1000,4,3,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.46927872602275644
shock-analysis-demand,1000,1000,4,1,0.0,0.0,0.0,0.0,0.0,0.0
shock-analysis-supply,1000,1000,4,1,0.0,0.0,0.0,0.0,0.0,0.0
simpo-code-reproduction,1000,1000,4,2,1.0,0.5,0.5,0.5,1.0,0.6131471927654584
software-dependency-audit,1000,1000,4,3,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7039180890341347
speaker-diarization-subtitles,1000,1000,4,4,1.0,0.5,0.75,1.0,1.0,0.8927537907700456
spring-boot-jakarta-migration,1000,1000,4,5,1.0,0.4,0.6,0.8,1.0,0.7913446798877494
suricata-custom-exfil,1000,1000,4,3,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7653606369886217
syzkaller-ppdev-syzlang,1000,1000,4,3,1.0,1.0,1.0,1.0,1.0,1.0
taxonomy-tree-merge,1000,1000,4,1,1.0,1.0,1.0,1.0,1.0,1.0
threejs-structure-parser,1000,1000,4,2,1.0,1.0,1.0,1.0,1.0,1.0
threejs-to-obj,1000,1000,4,2,1.0,1.0,1.0,1.0,1.0,0.9197207891481876
travel-planning,1000,1000,4,6,1.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.419665006636777
trend-anomaly-causal-inference,1000,1000,4,4,1.0,0.75,1.0,1.0,1.0,1.0
video-filler-word-remover,1000,1000,4,3,1.0,0.6666666666666666,1.0,1.0,1.0,0.8854598815714874
video-silence-remover,1000,1000,4,7,1.0,0.2857142857142857,0.5714285714285714,0.8571428571428571,1.0,0.8153732461559126
video-tutorial-indexer,1000,1000,4,1,1.0,1.0,1.0,1.0,1.0,1.0
virtualhome-agent-planning,1000,1000,4,1,1.0,1.0,1.0,1.0,1.0,1.0
weighted-gdp-calc,1000,1000,4,1,1.0,1.0,1.0,1.0,1.0,1.0
xlsx-recover-data,1000,1000,4,2,0.0,0.5,0.5,1.0,0.3333333333333333,0.4911492931622974
3d-scan-calc,5000,5000,0,1,1.0,1.0,1.0,1.0,1.0,1.0
adaptive-cruise-control,5000,5000,0,5,1.0,0.6,0.8,0.8,1.0,0.8539316501572937
azure-bgp-oscillation-route-leak,5000,5000,0,1,0.0,1.0,1.0,1.0,0.5,0.6309297535714575
citation-check,5000,5000,0,1,1.0,1.0,1.0,1.0,1.0,1.0
civ6-adjacency-optimizer,5000,5000,0,4,1.0,0.25,0.5,0.75,1.0,0.6975637657739948
court-form-filling,5000,5000,0,1,0.0,0.0,0.0,1.0,0.14285714285714285,0.3333333333333333
crystallographic-wyckoff-position-analysis,5000,5000,0,2,0.0,0.0,0.0,0.5,0.14285714285714285,0.20438239758848611
dapt-intrusion-detection,5000,5000,0,2,1.0,0.5,0.5,0.5,1.0,0.6131471927654584
data-to-d3,5000,5000,0,1,1.0,1.0,1.0,1.0,1.0,1.0
dialogue-parser,5000,5000,0,1,1.0,1.0,1.0,1.0,1.0,1.0
dynamic-object-aware-egomotion,5000,5000,0,4,1.0,0.75,0.75,0.75,1.0,0.8318724637288826
earthquake-phase-association,5000,5000,0,4,1.0,0.75,0.75,0.75,1.0,0.8318724637288826
earthquake-plate-calculation,5000,5000,0,1,1.0,1.0,1.0,1.0,1.0,1.0
econ-detrending-correlation,5000,5000,0,1,0.0,0.0,0.0,0.0,0.0,0.0
energy-ac-optimal-power-flow,5000,5000,0,3,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.9217868789962071
energy-market-pricing,5000,5000,0,4,1.0,0.75,0.75,0.75,1.0,0.8318724637288826
enterprise-information-search,5000,5000,0,1,0.0,0.0,0.0,1.0,0.16666666666666666,0.3562071871080222
exceltable-in-ppt,5000,5000,0,2,0.0,0.5,0.5,0.5,0.5,0.38685280723454163
exoplanet-detection-period,5000,5000,0,5,1.0,0.4,0.4,0.8,1.0,0.7760551678305495
financial-modeling-qa,5000,5000,0,2,0.0,0.0,0.0,0.0,0.0,0.0
find-topk-similiar-chemicals,5000,5000,0,3,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7653606369886217
fix-build-agentops,5000,5000,0,4,0.0,0.0,0.0,0.0,0.0,0.0
fix-build-google-auto,5000,5000,0,3,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5307212739772434
fix-druid-loophole-cve,5000,5000,0,2,0.0,0.0,0.0,0.0,0.0,0.0
fix-erlang-ssh-cve,5000,5000,0,6,1.0,0.16666666666666666,0.16666666666666666,0.5,1.0,0.49456228788854273
fix-visual-stability,5000,5000,0,3,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.46927872602275644
flink-query,5000,5000,0,2,0.0,0.0,0.0,0.0,0.0,0.0
flood-risk-analysis,5000,5000,0,3,1.0,1.0,1.0,1.0,1.0,1.0
gh-repo-analytics,5000,5000,0,1,1.0,1.0,1.0,1.0,1.0,1.0
glm-lake-mendota,5000,5000,0,3,1.0,1.0,1.0,1.0,1.0,1.0
gravitational-wave-detection,5000,5000,0,2,1.0,1.0,1.0,1.0,1.0,1.0
grid-dispatch-operator,5000,5000,0,3,1.0,0.6666666666666666,1.0,1.0,1.0,0.9674679834891693
hvac-control,5000,5000,0,5,1.0,0.2,0.2,0.2,1.0,0.3391602052736161
invoice-fraud-detection,5000,5000,0,3,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.46927872602275644
jax-computing-basics,5000,5000,0,1,1.0,1.0,1.0,1.0,1.0,1.0
jpg-ocr-stat,5000,5000,0,5,0.0,0.2,0.2,0.2,0.5,0.21398626473452756
lab-unit-harmonization,5000,5000,0,1,1.0,1.0,1.0,1.0,1.0,1.0
lake-warming-attribution,5000,5000,0,4,0.0,0.0,0.0,0.25,0.125,0.123151194370365
latex-formula-extraction,5000,5000,0,2,0.0,0.0,0.5,0.5,0.25,0.2640681225725909
lean4-proof,5000,5000,0,2,1.0,1.0,1.0,1.0,1.0,1.0
manufacturing-codebook-normalization,5000,5000,0,1,0.0,1.0,1.0,1.0,0.5,0.6309297535714575
manufacturing-equipment-maintenance,5000,5000,0,2,0.0,0.0,0.0,0.0,0.0,0.0
manufacturing-fjsp-optimization,5000,5000,0,1,0.0,1.0,1.0,1.0,0.3333333333333333,0.5
mario-coin-counting,5000,5000,0,3,0.0,0.0,0.3333333333333333,0.3333333333333333,0.2,0.18154179253735267
mars-clouds-clustering,5000,5000,0,3,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7039180890341347
mhc-layer-impl,5000,5000,0,3,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7653606369886217
multilingual-video-dubbing,5000,5000,0,6,0.0,0.0,0.0,0.16666666666666666,0.125,0.09546043308946735
offer-letter-generator,5000,5000,0,1,1.0,1.0,1.0,1.0,1.0,1.0
organize-messy-files,5000,5000,0,5,0.0,0.0,0.2,0.4,0.25,0.2591217516005785
paper-anonymizer,5000,5000,0,2,1.0,0.5,0.5,1.0,1.0,0.7903864795495061
parallel-tfidf-search,5000,5000,0,3,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.46927872602275644
pddl-tpp-planning,5000,5000,0,1,1.0,1.0,1.0,1.0,1.0,1.0
pdf-excel-diff,5000,5000,0,2,0.0,0.0,0.0,0.0,0.0,0.0
pedestrian-traffic-counting,5000,5000,0,4,1.0,0.75,0.75,0.75,1.0,0.8318724637288826
pg-essay-to-audiobook,5000,5000,0,4,1.0,0.5,0.75,1.0,1.0,0.8597408875863228
powerlifting-coef-calc,5000,5000,0,3,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.2960819109658652
pptx-reference-formatting,5000,5000,0,1,0.0,1.0,1.0,1.0,0.3333333333333333,0.5
protein-expression-analysis,5000,5000,0,1,0.0,0.0,1.0,1.0,0.2,0.38685280723454163
python-scala-translation,5000,5000,0,6,1.0,0.5,0.8333333333333334,1.0,1.0,1.0000000000000002
quantum-numerical-simulation,5000,5000,0,1,1.0,1.0,1.0,1.0,1.0,1.0
r2r-mpc-control,5000,5000,0,4,1.0,0.25,0.25,0.25,1.0,0.3903800499921017
react-performance-debugging,5000,5000,0,2,0.0,0.0,0.0,0.0,0.0,0.0
reserves-at-risk-calc,5000,5000,0,1,0.0,0.0,0.0,0.0,0.0,0.0
sales-pivot-analysis,5000,5000,0,2,1.0,0.5,0.5,1.0,1.0,0.8175295903539445
scheduling-email-assistant,5000,5000,0,2,0.0,0.0,0.5,0.5,0.2,0.23719771276929622
sec-financial-report,5000,5000,0,2,1.0,1.0,1.0,1.0,1.0,1.0
seismic-phase-picking,5000,5000,0,4,1.0,0.5,0.75,0.75,1.0,0.7365896932159578
setup-fuzzing-py,5000,5000,0,3,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.46927872602275644
shock-analysis-demand,5000,5000,0,1,0.0,0.0,0.0,0.0,0.0,0.0
shock-analysis-supply,5000,5000,0,1,0.0,0.0,0.0,0.0,0.0,0.0
simpo-code-reproduction,5000,5000,0,2,1.0,0.5,0.5,0.5,1.0,0.6131471927654584
software-dependency-audit,5000,5000,0,3,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.6257049680303419
speaker-diarization-subtitles,5000,5000,0,4,0.0,0.25,0.25,0.75,0.3333333333333333,0.4517623092632536
spring-boot-jakarta-migration,5000,5000,0,5,1.0,0.4,0.4,0.6,1.0,0.6511857558395008
suricata-custom-exfil,5000,5000,0,3,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.6713860725233041
syzkaller-ppdev-syzlang,5000,5000,0,3,1.0,1.0,1.0,1.0,1.0,1.0
taxonomy-tree-merge,5000,5000,0,1,1.0,1.0,1.0,1.0,1.0,1.0
threejs-structure-parser,5000,5000,0,2,1.0,1.0,1.0,1.0,1.0,1.0
threejs-to-obj,5000,5000,0,2,1.0,0.5,0.5,1.0,1.0,0.8315546295836225
travel-planning,5000,5000,0,6,1.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.43292617940918415
trend-anomaly-causal-inference,5000,5000,0,4,0.0,0.0,0.25,0.5,0.2,0.2741708125981702
video-filler-word-remover,5000,5000,0,3,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7653606369886217
video-silence-remover,5000,5000,0,7,1.0,0.2857142857142857,0.42857142857142855,0.42857142857142855,1.0,0.5666867828578933
video-tutorial-indexer,5000,5000,0,1,1.0,1.0,1.0,1.0,1.0,1.0
virtualhome-agent-planning,5000,5000,0,1,1.0,1.0,1.0,1.0,1.0,1.0
weighted-gdp-calc,5000,5000,0,1,0.0,0.0,0.0,1.0,0.125,0.31546487678572877
xlsx-recover-data,5000,5000,0,2,0.0,0.0,0.0,0.5,0.16666666666666666,0.21840743681816419
3d-scan-calc,5000,5000,1,1,1.0,1.0,1.0,1.0,1.0,1.0
adaptive-cruise-control,5000,5000,1,5,1.0,0.6,0.8,0.8,1.0,0.8539316501572937
azure-bgp-oscillation-route-leak,5000,5000,1,1,1.0,1.0,1.0,1.0,1.0,1.0
citation-check,5000,5000,1,1,1.0,1.0,1.0,1.0,1.0,1.0
civ6-adjacency-optimizer,5000,5000,1,4,1.0,0.5,0.75,0.75,1.0,0.7365896932159578
court-form-filling,5000,5000,1,1,0.0,1.0,1.0,1.0,0.3333333333333333,0.5
crystallographic-wyckoff-position-analysis,5000,5000,1,2,0.0,0.0,0.0,0.5,0.16666666666666666,0.21840743681816419
dapt-intrusion-detection,5000,5000,1,2,1.0,0.5,0.5,0.5,1.0,0.6131471927654584
data-to-d3,5000,5000,1,1,0.0,1.0,1.0,1.0,0.5,0.6309297535714575
dialogue-parser,5000,5000,1,1,0.0,1.0,1.0,1.0,0.5,0.6309297535714575
dynamic-object-aware-egomotion,5000,5000,1,4,1.0,0.5,0.75,0.75,1.0,0.7365896932159578
earthquake-phase-association,5000,5000,1,4,1.0,0.75,0.75,0.75,1.0,0.8318724637288826
earthquake-plate-calculation,5000,5000,1,1,1.0,1.0,1.0,1.0,1.0,1.0
econ-detrending-correlation,5000,5000,1,1,0.0,0.0,0.0,0.0,0.0,0.0
energy-ac-optimal-power-flow,5000,5000,1,3,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.9325210919548239
energy-market-pricing,5000,5000,1,4,1.0,0.5,0.75,0.75,1.0,0.8048099750039491
enterprise-information-search,5000,5000,1,1,0.0,1.0,1.0,1.0,0.5,0.6309297535714575
exceltable-in-ppt,5000,5000,1,2,0.0,0.5,0.5,0.5,0.5,0.38685280723454163
exoplanet-detection-period,5000,5000,1,5,1.0,0.4,0.4,0.4,1.0,0.5087403079104241
financial-modeling-qa,5000,5000,1,2,0.0,0.0,0.0,0.0,0.0,0.0
find-topk-similiar-chemicals,5000,5000,1,3,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5307212739772434
fix-build-agentops,5000,5000,1,4,0.0,0.0,0.0,0.0,0.0,0.0
fix-build-google-auto,5000,5000,1,3,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7653606369886217
fix-druid-loophole-cve,5000,5000,1,2,0.0,0.0,0.0,0.0,0.0,0.0
fix-erlang-ssh-cve,5000,5000,1,6,1.0,0.16666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.6114902967340504
fix-visual-stability,5000,5000,1,3,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.46927872602275644
flink-query,5000,5000,1,2,0.0,0.0,0.0,0.0,0.0,0.0
flood-risk-analysis,5000,5000,1,3,1.0,1.0,1.0,1.0,1.0,1.0
gh-repo-analytics,5000,5000,1,1,1.0,1.0,1.0,1.0,1.0,1.0
glm-lake-mendota,5000,5000,1,3,1.0,1.0,1.0,1.0,1.0,1.0
gravitational-wave-detection,5000,5000,1,2,1.0,1.0,1.0,1.0,1.0,1.0
grid-dispatch-operator,5000,5000,1,3,1.0,0.6666666666666666,1.0,1.0,1.0,0.9674679834891693
hvac-control,5000,5000,1,5,1.0,0.2,0.2,0.2,1.0,0.3391602052736161
invoice-fraud-detection,5000,5000,1,3,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.46927872602275644
jax-computing-basics,5000,5000,1,1,0.0,0.0,1.0,1.0,0.25,0.43067655807339306
jpg-ocr-stat,5000,5000,1,5,0.0,0.2,0.2,0.2,0.5,0.21398626473452756
